font,char,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40
ibmsans,c,0.474888,1.061421,-0.557414,0.228864,-0.149138,-0.107748,-0.369955,-0.902669,-1.039572,1.214688,0.796387,0.620478,-0.473224,-1.159751,0.566861,-0.788957,0.691442,1.204727,-0.419877,0.525682,0.349411,-2.626047,-0.298403,0.357999,0.328372,-1.632768,0.856348,-0.370388,-0.313838,-0.201907,-0.155691,1.786878,-0.299414,1.403771,0.225805,0.649695,-0.822908,0.526908,-0.363493,0.091805,-0.0
ibmsans,d,1.322623,-0.853819,-1.836222,-1.009593,2.302857,0.936376,0.82627,1.168352,0.8351,-0.361598,-0.24149,-1.449235,0.69943,-2.761127,0.345414,1.138837,0.002633,-0.76345,1.175532,-0.706326,-0.445425,-2.021294,-1.151883,0.267111,-0.648812,-0.187343,-0.601016,-0.391292,-0.855193,0.25634,2.585294,0.159334,0.421202,-2.015232,0.207777,-0.250931,-0.388576,-0.745229,-1.944502,-0.118258,0.0
ibmsans,e,2.003143,-1.068222,-0.417356,1.725766,-3.532857,-0.248351,-1.628556,0.104165,0.128596,-1.372795,-0.165993,-0.455592,1.477232,0.852966,-2.712202,0.993205,-0.849726,-0.59764,-2.803737,-0.019144,-0.655443,-0.990048,0.528415,2.892185,-0.03637,1.011897,-1.632083,0.606608,-1.123178,-1.024523,0.186251,-2.104621,-1.333427,-0.151826,0.70089,-2.08197,-1.45961,1.933432,-0.033639,-0.300589,-0.0
ibmsans,f,-4.194899,2.886723,0.984847,-1.398985,2.322614,-0.093937,-0.247303,0.368259,-1.343257,-0.272878,2.458706,1.116858,0.178558,0.291876,0.58605,-1.885435,-1.005052,-0.779903,0.814457,-0.158302,-0.84484,0.315736,0.165473,0.835725,1.037308,-0.850854,-0.703014,-0.476949,-1.916815,-1.759111,0.263955,-0.384408,-0.221567,1.79503,1.162154,-1.151796,0.589785,0.283784,-0.383102,-2.6901,0.0
ibmsans,g,-1.904886,3.19293,-2.18691,1.282962,0.100867,0.843581,0.593703,2.974513,1.988139,2.881187,-1.543071,0.671959,-2.534055,-2.542831,-0.460017,0.106869,-0.156481,-2.713698,0.323681,3.472728,-1.418738,0.938601,-0.262734,3.065748,-1.167947,0.527377,2.467603,-0.711102,-1.170733,0.808183,-0.177148,-0.194066,-0.587103,0.03338,-0.911739,0.230147,-0.699135,0.264552,-0.011902,-0.15375,-0.0
ibmsans,h,1.944247,-0.6858,0.298253,-0.026479,-1.562845,-0.84676,-0.073339,1.244702,2.820646,-0.620632,-1.617674,1.319251,1.183883,0.998966,1.876808,1.128076,1.249435,-0.307674,1.259711,-2.456027,-1.74028,1.661213,0.718634,-0.916326,1.631572,-1.018479,-0.043424,-0.87445,0.414114,0.908392,0.814195,-0.511403,0.012153,-2.033916,0.57,-0.273768,-0.862938,1.99095,0.999722,0.409286,0.0
ibmsans,i,-4.059177,-0.582187,-1.869088,0.712903,0.47194,0.170102,-0.398907,0.449456,0.576991,-0.377089,0.838304,1.011613,-0.958103,-0.121592,0.375791,0.438382,-0.362777,0.026157,-0.194667,0.720403,0.194195,-1.4071,0.958157,2.464829,0.532023,1.290034,-0.803635,-0.598881,-1.670524,-0.372985,0.261158,-0.690497,0.359522,0.476263,-0.760919,0.46089,0.553286,0.496201,-0.586761,0.85199,-0.0
ibmsans,j,-3.875533,-0.309642,-1.346783,0.440903,-0.553724,1.920871,-0.702953,-0.034391,-0.7163,-0.859406,1.840591,-0.279754,-1.175525,-0.851718,0.091487,0.540484,0.831257,-0.472448,-0.19332,1.666138,1.413668,0.40841,-2.397187,0.830509,0.782355,0.405817,-0.421665,-0.80868,0.534733,-0.59327,-2.305007,0.659525,-2.962773,-0.255505,0.253891,-1.230378,0.656017,-0.031086,-1.001557,-0.044843,0.0
ibmsans,k,-4.236119,2.547462,0.812266,-0.020313,-0.569682,-1.084668,0.041661,-0.639984,-0.803276,1.427184,1.555893,-1.946489,-0.194353,0.830612,-0.022654,-1.062502,0.892921,0.995555,2.07294,1.20401,-1.321647,-0.63825,-0.669648,-1.344476,-1.000817,0.008646,0.767827,0.028481,1.0427,1.479864,0.743237,1.158009,2.768371,-0.087814,3.127613,0.587521,-0.489764,2.505989,-0.019877,0.069878,-0.0
ibmsans,l,0.529995,4.123804,-0.426288,-0.235269,2.005355,0.167251,-0.109638,-0.098874,0.789002,1.830789,0.148405,0.690745,-0.685799,-0.675632,-1.154479,-1.168733,-1.848925,0.288465,1.369672,1.454909,1.157039,1.744142,0.235467,-1.602656,-0.861186,-1.954174,-0.086888,0.004886,-0.330095,-0.047725,0.021344,-0.009381,-0.008805,0.011027,0.001248,-0.002546,9.6e-05,-0.000481,-0.000136,-5e-06,0.0
ibmsans,m,1.426173,0.663589,1.651398,-1.346526,-1.748258,-1.356003,1.024118,1.702328,0.030917,-0.444057,0.785259,0.101813,1.012222,0.033349,-1.011886,-1.394994,-0.112531,-1.482347,-1.247309,1.830602,0.033555,-1.868576,0.99525,0.040252,-1.856337,1.829518,1.000098,0.033045,0.159122,0.541589,-2.567383,-0.543171,-2.402592,-0.100514,-1.679333,-1.035991,-0.344156,0.433936,1.750171,0.560369,-0.0
ibmsans,n,0.803272,-1.956334,-0.475882,-1.029685,0.13669,-1.912059,-0.817614,0.891758,-1.52564,0.677865,-1.417,0.217511,-0.49588,0.649572,-1.300925,-0.495766,0.689866,2.156812,-0.019917,1.273833,-1.160885,-0.300491,1.042402,0.095725,-0.213869,1.622259,-2.01316,0.209861,-0.752971,1.018508,0.167445,-0.77415,0.083786,-0.96694,0.0406,-0.522642,-0.480091,1.65322,0.559911,-0.986284,-0.0
ibmsans,o,-0.290541,0.201851,-0.491358,-0.247213,-1.012653,-0.265098,-0.286775,0.926286,-0.177777,0.431225,-1.855541,1.143792,0.576868,-0.437353,0.149434,-0.025216,-0.410101,-0.412995,-0.057865,-1.479804,0.056178,-1.674411,1.118358,-1.187928,-0.765398,1.066853,0.212375,1.30764,0.574796,-1.216306,0.059214,-0.573642,0.819904,-0.059308,-1.154656,-0.86489,0.066443,0.753856,-0.003373,0.202617,0.0
ibmsans,p,-1.466241,0.920641,-0.732752,1.334945,0.997616,0.99861,-2.415626,0.52633,-1.274004,-0.100509,1.101561,2.209853,-0.28276,-0.284043,0.533071,0.597196,-0.625379,-1.761998,-0.47631,0.516123,-0.6149,-0.552959,0.727601,-0.105316,-0.918834,0.579599,-0.041164,-2.370327,0.513178,0.302756,-1.644071,-0.527677,-0.934148,1.023485,-0.694914,-0.877293,-1.460336,1.920363,-1.689335,-0.190962,-0.0
ibmsans,q,-1.170809,0.931007,-0.291152,-0.006983,-0.366655,-0.707548,-2.577703,-1.490786,1.150386,-0.200596,1.022898,-1.575278,-1.4903,-1.159674,0.199768,-0.250943,1.398309,0.721193,1.083808,0.072593,-1.756412,-0.447116,-2.088908,-0.642773,0.212984,0.858948,-0.00015,0.433098,-0.757656,0.882655,0.578714,-0.769484,1.250749,0.067128,-0.766694,1.911785,-0.354313,1.761892,1.44163,1.518702,-0.0
ibmsans,r,-2.447513,1.812418,-2.694493,-0.213093,0.002849,-0.737087,-2.001191,-0.955845,-0.185653,-2.590914,0.885833,0.086512,2.810092,-2.978672,-0.531441,-4.761374,-2.459904,-0.105668,2.932397,-2.362694,0.78664,0.660542,1.202255,-0.943591,-0.999494,-0.542217,-0.439787,-0.255568,-0.517205,0.399457,-0.178359,0.065422,0.474752,0.755211,0.310479,0.474826,-0.303724,0.264401,-0.298299,-0.526377,-0.0
ibmsans,s,0.736458,2.607716,4.100288,-0.347041,-0.999351,-1.280278,3.475379,2.537221,0.659073,2.891322,0.450274,-0.630104,0.670436,-0.818344,-2.142914,-0.822901,-0.382427,-0.05695,2.096707,0.024071,-1.027095,0.59588,-0.257225,-2.045986,-1.084257,-0.485486,-0.348237,-0.958687,0.89044,-0.385664,0.433025,1.581492,0.482952,0.441351,0.347172,-0.525553,0.783922,2.155972,-1.753405,-0.133866,0.0
ibmsans,t,1.132247,3.130297,-2.841869,0.276633,0.744111,-1.098668,-0.629058,-1.937995,1.680965,0.918364,-0.199268,0.368107,-1.28667,-0.076821,-0.663629,-0.462733,-0.078318,2.75714,0.091848,1.288649,1.451587,-0.794006,2.219573,0.254431,-0.922203,0.11695,0.169795,-1.271891,2.28813,0.870797,1.76377,-1.576198,-2.256955,-1.26183,-0.793908,1.162332,2.172019,-0.010919,0.837804,-1.055082,0.0
ibmsans,u,1.57048,-0.351801,0.645963,0.366952,1.311956,0.384649,1.127815,-2.300942,0.889456,-0.842449,-0.348083,-1.016169,0.485315,0.582202,-1.428704,-0.201192,0.835003,0.151535,-1.736929,-1.32285,0.90368,-0.999989,0.735523,-0.98302,0.973997,-0.000142,0.814048,-1.106963,-1.870297,1.179029,0.627493,-1.00122,-2.03891,1.03457,-0.29115,0.340861,-0.194345,-0.723086,-0.251529,-0.434242,-0.0
ibmsans,v,2.24698,-0.138968,1.889108,-1.291109,0.301246,-1.613083,-1.029773,-1.998147,-1.754867,1.355596,0.869993,-0.118481,0.759959,1.077229,-2.011046,-1.56633,0.043999,2.937863,-0.904201,0.316169,1.578373,2.92833,-1.304204,-0.67412,0.828913,1.450961,2.198783,0.264058,-0.457073,-1.056185,0.196995,-0.326443,0.039955,1.409108,0.131333,-0.148531,-0.890702,1.846187,0.209695,0.00273,-0.0
ibmsans,w,-2.636676,-0.496209,-3.735162,-0.691108,-2.408611,-1.622729,1.645561,-4.103979,1.437871,1.06156,3.33057,1.198398,-0.80289,-0.546328,-0.167483,0.37718,-1.702102,-0.489265,0.261749,-0.218733,-1.099422,0.825454,-1.921719,0.387814,1.349678,0.355272,-0.058244,0.256782,-0.129535,-1.817544,-1.445921,-1.695542,0.124433,0.92299,0.310381,3.408803,-1.801807,-1.165573,1.039332,1.183707,0.0
ibmsans,x,-3.412315,0.027792,-0.296743,-0.067194,0.052782,0.072621,-0.281315,0.037342,0.210293,0.197542,0.140765,-0.09035,-0.168323,0.081785,-0.017506,0.219746,0.179366,0.135061,0.318816,-0.000733,-0.562125,0.100086,0.118175,0.346717,0.16589,-0.149195,-0.327968,-0.559994,0.198133,-0.07917,-0.004704,-0.143252,0.061912,-0.320871,-0.02422,-0.220638,-0.046721,-0.310419,-0.230385,-0.095234,0.0
ibmsans,y,-4.093616,-0.407658,-0.18637,2.191887,0.578678,1.613603,5.284154,-0.674258,0.204497,3.331264,-1.360921,-0.568926,1.432677,-2.0381,1.064833,-0.110196,-1.959438,1.530265,3.178576,-0.976088,-1.5533,0.146773,1.532852,-0.769904,-1.992202,0.563643,1.440918,0.451372,1.458765,1.047463,0.141643,1.978116,-0.009162,-0.676272,0.221589,-1.219152,-0.658147,0.576399,-1.005802,-1.216391,0.0
ibmsans,z,2.368458,1.473751,0.129217,-0.825784,-0.458351,2.159521,1.563555,-3.327854,2.932913,-0.207454,-0.497718,-2.263044,-1.629054,-0.669548,1.212842,1.733307,-1.615474,-0.425793,0.754156,-0.253557,1.44587,1.478528,-0.205612,0.453622,-1.356149,-0.948599,0.160173,0.712945,0.390307,0.074195,-0.490755,1.275855,0.653039,-0.655014,0.088739,0.293876,-0.792839,-0.083032,1.895488,0.843097,-0.0
ibmserif,0,0.782031,0.702216,0.018151,-0.074777,-0.035111,0.039855,-1.228298,0.625717,0.249514,0.059215,-1.027833,-0.016094,0.729916,0.653776,1.096521,0.479284,-0.19969,-0.408157,0.61332,-0.241945,-0.001083,-0.351659,0.904515,0.115481,-1.19115,0.949947,-0.123857,-0.303357,1.132959,0.724255,0.05398,0.976587,-0.923369,-0.898284,-0.238342,0.335206,-1.119548,0.66721,1.178192,-0.71443,-0.0
ibmserif,1,6.969736,4.166766,1.598592,-2.019722,0.288981,0.953011,1.813376,-2.156973,-1.174744,-0.636039,-0.349466,-1.493385,-3.284978,3.567264,-0.886493,-2.112795,1.31198,0.213259,0.333497,2.280509,1.323337,-1.623126,1.668758,0.795689,2.034758,-0.478943,0.68138,-0.605113,-0.210137,0.516775,-0.303419,0.775732,-0.290569,-0.199806,0.15702,-0.012211,-0.187003,0.484388,-0.097961,0.040773,-0.0
ibmserif,2,1.998508,0.583129,0.315094,-3.039067,-0.295065,0.251428,0.718516,-0.143906,1.476581,-1.060004,0.321901,0.119943,-1.035492,0.866543,-2.896992,1.789938,3.430547,-2.149636,-0.768684,1.416434,-0.997478,-2.200221,1.417726,1.513186,-0.605071,-1.575464,0.987412,1.469501,-0.352814,-0.107455,0.45026,1.75937,0.419033,0.511139,1.920161,-0.401449,-0.303829,0.499638,0.252551,0.842043,-0.0
ibmserif,3,-2.772081,1.146431,0.104245,0.505879,0.333979,0.018611,-2.002532,-1.421582,2.804918,2.322795,-0.896579,-0.580875,0.561574,-1.764673,0.315133,0.2786,-0.652499,-0.742635,-0.011855,0.488798,0.878651,-2.125372,-1.54815,1.75383,-0.428654,-0.573564,-2.354166,0.092449,1.259696,1.809546,-0.902317,-0.922243,1.422914,0.479172,-0.990538,-0.606037,1.279431,0.039454,-2.155231,2.229358,0.0
ibmserif,4,-1.586738,2.684469,-0.571622,1.310645,-0.637211,-1.198918,0.124173,-0.96746,-1.220011,-0.864793,-1.285305,0.036574,0.582401,0.471158,-0.555779,-0.435088,-0.794252,-1.533158,-0.351748,0.077435,0.393863,1.797708,0.887014,-0.218653,-2.244082,-0.685722,-0.670776,-0.185723,-0.56846,1.616745,-1.378592,-2.506347,1.627826,-0.930073,-2.989068,0.484925,2.535313,-0.306864,-1.6277,-0.833047,0.0
ibmserif,5,-1.234742,2.395973,0.056176,-2.619643,0.987342,-0.30449,-1.530883,-1.102567,0.932424,-1.401081,0.481491,1.485744,-1.918533,-0.426251,-2.617043,-0.793965,-0.93599,-2.450001,-1.464377,0.112326,0.300978,-2.036865,0.13173,-1.28801,1.475453,-1.154915,-1.32236,0.81272,1.270442,0.627983,0.330785,-0.547386,-1.614241,2.445412,-0.229886,-0.55774,0.534365,-1.16403,0.401532,-0.008196,-0.0
ibmserif,6,-3.615028,-1.809985,0.381038,1.318649,0.662335,-0.346991,0.196311,-2.312281,-0.843303,-0.810286,-2.317231,0.149795,-0.755151,1.15277,-0.796103,-0.63594,0.119638,0.952716,-2.980627,-0.49624,-2.637905,-1.002911,0.308929,-1.587854,-1.786777,0.431958,-0.314749,-0.996541,0.948367,1.610093,-0.084946,2.133556,-0.832067,0.768397,-0.591331,-1.375553,1.226284,1.136391,-0.730651,-0.080348,-0.0
ibmserif,7,6.715493,-2.148577,0.292939,0.702426,-0.636038,0.534813,-0.507842,-0.845854,-0.896959,0.555697,0.08231,-0.290857,-0.404375,0.419298,-0.379946,0.265389,-1.00753,-0.705526,1.004413,-0.446964,0.982289,-0.954203,0.390555,-0.707809,-0.263057,0.356237,-0.930483,0.001954,0.350105,1.266029,0.361189,-1.394735,0.477053,0.207515,1.615679,-1.835543,-0.220513,-2.047227,0.760226,2.252463,-0.0
ibmserif,8,2.221062,-0.815998,0.995035,-0.906512,-1.032797,0.474109,1.307843,-0.407217,-1.711831,-1.259777,0.042242,-1.187018,-1.141076,1.403571,-0.411746,1.231151,0.419524,0.459996,-1.661376,-1.436633,0.083586,-0.095394,0.067867,-1.849861,0.535784,-0.606723,0.763691,-0.838223,-0.040814,0.748631,0.294922,1.292123,0.560731,2.186126,-2.189668,0.06781,3.440654,-0.116155,-1.824553,-0.814837,-0.0
ibmserif,9,-1.320965,1.333248,1.779248,1.703394,1.788248,1.250639,1.372736,-0.10777,2.265433,0.567286,-1.736715,0.545891,0.197186,1.239597,-0.563014,-1.845511,-1.648697,-1.594778,-0.144151,-1.972716,-0.156593,-0.564658,2.617791,0.314534,-0.429364,-0.059189,1.82841,-0.611146,-0.7114,0.228132,0.465073,-1.321581,0.785407,0.284187,0.792895,2.114633,1.319274,-1.245656,1.256996,-1.004553,-0.0
ibmserif,A,-1.681585,1.002462,2.025576,-2.520517,1.655705,1.748575,0.941927,-1.046592,-3.211036,-3.008958,0.867009,0.971364,0.610169,2.016443,-0.652097,0.400872,0.356274,1.35307,-0.267155,-1.248767,-2.73961,-0.301152,-0.823755,1.476852,1.15053,0.335574,-1.55323,0.02682,2.295566,-0.369583,0.142603,-0.094798,-2.584102,1.428169,-2.087564,0.180714,0.870016,-1.121077,-1.264501,-0.865674,0.0
ibmserif,B,-2.089316,-0.074585,-2.170011,0.878297,-3.153238,-0.750915,-0.563817,0.692556,0.747483,-0.968318,0.918394,-0.057881,2.027788,0.34181,-1.29388,1.359061,-1.489081,-1.372725,-2.780958,-0.945431,1.796375,1.091949,-2.077994,0.886569,-1.175112,0.043975,1.711678,-1.240617,1.256829,2.216956,-1.512056,0.287524,0.909093,-0.810053,0.255431,-0.127334,-0.751787,-0.295786,1.551508,-1.116539,-0.0
ibmserif,C,-2.944793,-0.767581,0.137555,-3.444493,2.311485,0.332405,-0.553492,-0.625189,-1.15089,0.55508,-0.135087,-0.40722,1.678288,0.828159,-0.184421,-0.985387,-0.075665,-0.304123,-0.590403,1.824613,-0.624035,-0.612353,0.309611,0.649118,0.874076,-1.033279,-0.655175,0.288412,0.631817,0.454282,-0.331751,0.160763,0.453736,0.209127,0.321026,0.0959,0.024178,0.152815,0.109387,-0.096771,-0.0
ibmserif,D,-0.2002,0.095186,1.229029,-0.466622,2.122965,0.754934,-1.307783,1.072644,-0.873568,-0.116672,-0.987353,-1.933929,-1.357818,-0.284176,-1.176917,-0.147169,0.236374,0.005448,-1.03733,0.459701,1.114353,-0.509789,1.213193,-0.987357,-0.513871,-1.169479,0.062802,-0.177097,0.478601,0.432325,-0.144509,0.453157,-0.450988,-0.144914,-1.027679,-0.022061,-0.608049,-0.434792,-0.540952,-0.217662,0.0
ibmserif,E,-4.713693,-0.823578,1.744064,0.553405,0.8329,2.432114,0.491632,-0.501287,-0.756499,-1.537882,1.581849,-0.437766,-1.448263,-1.965137,0.320007,-1.38022,2.9786,-0.07922,0.270838,0.946564,0.270444,1.479672,3.19854,0.129848,0.630958,1.810942,1.338072,1.240113,1.564935,0.268033,-0.676504,1.614011,-0.861661,0.627429,1.600582,0.006933,1.041584,0.154046,1.115037,-0.846363,0.0
ibmserif,F,0.997404,0.302584,-3.654885,-0.65219,0.340138,0.767637,-0.714999,-1.570517,2.484458,-2.252758,-1.098501,0.000204,-2.268578,-1.992218,0.748699,-1.461418,0.133809,1.401794,-2.481468,0.008343,0.804453,-1.088829,2.050913,1.215683,0.642855,1.721724,-0.147045,0.11943,-1.424472,0.486947,1.111458,-0.847858,1.711693,-0.706973,1.022957,0.470979,-2.220336,1.599907,0.771341,-1.014733,-0.0
ibmserif,G,0.900181,-0.681898,-0.46805,-1.4994,2.10932,2.053762,-1.458713,0.678986,-0.201452,-0.111003,0.520228,1.589191,0.279252,0.448022,0.739632,-1.137524,0.882208,1.352269,-0.168485,0.128544,1.011277,-1.731971,-1.113172,2.124746,0.466338,1.589424,0.253759,-0.171524,0.744726,0.434862,-2.486449,-0.086759,-0.622938,0.242844,-0.290823,0.76996,0.188795,-0.273456,0.03894,0.060481,-0.0
ibmserif,H,-2.664654,-1.531478,-2.163043,-1.920917,-0.918987,-0.677859,-0.149596,0.363018,0.653348,0.321133,1.024879,-1.18572,0.797743,-2.415253,-0.986983,1.104736,0.270042,1.627375,-0.504912,-0.257353,0.03984,1.175564,-0.024784,1.132588,-3.359458,2.382416,1.278426,-0.541909,-0.231961,1.416745,0.7033,-0.454553,0.122128,2.075906,1.979052,0.791016,-2.800269,-0.781511,0.700426,-0.404881,0.0
ibmserif,I,5.144109,-2.127455,1.417211,1.223368,0.663574,-0.35643,-1.119081,2.787087,0.061485,0.909138,-0.64638,-1.022579,-0.511918,-0.644939,3.064411,3.631294,-2.756678,1.855414,0.330384,-1.113884,0.456203,0.057438,-0.028053,0.016183,-0.005268,-0.009864,-0.004646,-0.002832,-0.001226,-0.003197,-0.000492,0.000771,-0.000738,0.000767,-0.000142,-0.000277,2e-05,-0.000116,-9.5e-05,-0.000212,-0.0
ibmserif,J,-4.047689,4.660653,2.794608,1.822896,-1.922335,3.327591,3.347857,-0.628926,1.012225,0.192187,0.951927,0.235034,1.018541,1.467237,2.716552,-0.713372,0.367147,0.91804,-1.609342,-0.470645,0.796802,1.108948,1.278746,-1.19293,-3.433243,2.410559,-0.822124,-0.626168,0.007415,-0.633971,0.41724,0.300387,0.127389,0.171273,-0.011363,-0.113805,0.291,-0.03166,-0.198938,0.200585,-0.0
ibmserif,K,0.502594,1.508813,-0.351123,-2.90908,2.885918,0.025734,0.917938,1.217436,2.440313,-0.071852,-0.748139,1.835406,1.043746,1.255699,1.2656,-2.470969,-1.900565,2.63617,-1.696623,1.324004,0.052195,-3.628234,0.281035,-2.409879,0.223869,2.956882,0.159186,-0.103808,0.360735,0.787014,-1.949881,-0.588437,-1.387901,-1.508811,-0.914269,1.087472,-0.597694,0.181844,0.549393,-0.874508,-0.0
ibmserif,L,4.175709,2.344364,-0.30791,-1.10771,0.127425,0.582484,0.760326,-0.803941,0.207526,0.492505,-1.361381,0.427872,1.948198,-1.458992,-0.079665,1.709837,0.564576,-2.390299,-0.060843,-1.070524,2.221848,-0.589493,-0.025125,-0.265995,-0.164853,-1.054034,-4.741063,0.528509,0.42477,0.901757,-1.590541,0.205114,-0.693914,0.265396,-0.040601,1.167675,0.581028,0.556906,-0.163837,0.762174,0.0
ibmserif,M,-3.3868,-2.361087,-3.089246,-2.205407,-1.902295,1.650758,-0.191385,2.410459,3.019963,1.19717,-0.756092,3.27107,-1.322945,1.408108,-3.965382,0.050099,1.344839,1.409691,-2.130976,-1.765642,-2.085672,2.448462,-0.276897,-1.998597,0.815277,-0.631919,1.077746,-1.091655,0.901408,-1.569002,0.419276,0.859396,0.988105,-0.169644,0.104221,-0.665736,0.353997,0.484673,1.432787,-0.178449,-0.0
ibmserif,N,4.062963,-1.130032,1.319099,-0.534457,0.015391,2.055105,-1.553216,1.012768,0.470963,-1.097962,1.021849,1.92774,-0.860988,-0.615027,0.755062,0.217827,-2.23398,1.097717,-0.23969,-1.495254,0.155136,1.275964,-2.012792,-2.672882,0.643744,-1.7227,0.199592,-1.492597,0.753359,-1.460385,0.831082,0.330786,0.750921,-2.20352,0.042363,-0.191247,-0.173984,1.534566,-0.222655,0.174009,0.0
ibmserif,O,0.172267,-0.240276,-0.027211,-0.156966,-0.343657,0.120583,-0.965242,-0.653226,-0.027947,0.07425,0.017218,-0.384344,-1.079431,0.654977,0.255086,-0.365928,0.865434,0.440485,0.189715,-1.3012,0.306819,-0.612259,0.258551,0.774041,-0.28568,-0.311717,0.77941,1.827283,-0.224981,-1.09325,0.075802,-0.819294,-0.026765,0.381898,-0.035187,0.111763,0.669574,0.586044,-0.185139,-0.19028,0.0
ibmserif,P,4.289526,0.08211,-1.604486,2.551268,1.798653,-2.869535,-1.666532,1.049066,1.434637,0.024139,0.405628,1.673673,0.151661,-1.238378,1.523893,-0.441296,1.13455,1.805029,2.803864,-1.563921,-0.336579,-1.613776,0.986097,0.423463,-1.803799,-0.932759,0.198679,0.564965,1.175381,1.444604,-0.287148,-1.103327,-0.233395,0.625978,1.572846,1.398025,1.066877,0.502579,-0.420708,0.260137,0.0
ibmserif,Q,-3.036149,0.021405,-1.056914,0.87492,0.619392,-0.385885,0.73886,-0.022368,-0.388071,0.548998,-0.854159,0.921272,1.401419,0.753991,-0.723467,-0.186265,0.055362,-1.441475,-0.641554,0.742984,0.466199,0.370839,0.780508,0.383137,0.022267,1.127379,-0.004338,-0.588529,0.204734,-0.572744,-1.315011,0.9323,-1.535638,-0.595706,-0.22822,-0.819262,-0.003633,1.0477,-1.803997,0.172588,-0.0
ibmserif,R,0.799146,3.306479,-1.400413,0.03606,-0.82637,-0.876573,-2.217475,-0.877853,-0.958884,0.302424,-1.408387,0.20535,0.181711,0.943157,-0.534556,-4.38788,-2.564541,1.694365,-1.010253,-0.09755,-1.460136,0.500639,-0.371197,1.139743,1.319106,1.958162,-0.091126,0.698497,1.188505,-1.961422,1.28464,0.470957,-0.270825,2.219199,-0.599013,0.737929,0.015861,-0.785929,-0.264658,-0.282064,0.0
ibmserif,S,2.362117,-0.385092,2.467986,0.537226,-1.334147,-0.28319,0.017501,-1.374784,-0.200957,0.860827,-0.865864,0.761434,-2.293907,-0.535605,0.389514,0.530902,0.121624,0.819095,0.740171,3.321841,2.367889,2.942532,1.389765,0.473413,0.142961,0.959688,0.866029,-0.958541,0.28329,-2.341741,0.022104,0.267456,-2.072757,-1.664014,-0.62591,-0.52391,0.990146,0.308727,-0.151534,0.595666,-0.0
ibmserif,T,5.057304,1.926823,0.728092,2.73779,0.903011,1.509104,-2.960932,-0.775169,-0.219779,-0.159443,1.820929,3.339747,4.926,0.278392,-1.418657,0.828129,1.293956,-0.915244,-1.010053,-0.271222,0.705803,0.5209,-0.866726,-0.521601,-0.135081,-0.157656,-0.205583,0.006117,0.536944,0.450351,0.020975,0.734804,-0.052709,0.027378,-0.502472,-0.176728,-0.134836,0.037008,-0.24456,-0.150077,-0.0
ibmserif,U,-3.365622,-1.525085,0.838021,0.120781,0.549178,0.326496,0.639726,-0.497147,-0.060649,-0.303321,0.792868,-0.048772,0.087324,0.157024,0.340233,0.345146,1.532758,0.176906,0.5612,-0.395977,1.150386,0.857366,0.390392,-0.07423,1.515149,0.140949,1.567261,0.783868,0.334868,0.054887,-1.045104,1.163687,-0.566353,-0.111508,-1.215502,0.1422,-0.054249,-0.757156,-0.368442,-0.647376,-0.0
ibmserif,V,-2.920779,0.749839,0.412737,-0.212714,0.93097,-0.90818,0.655221,0.069184,1.18074,-2.012122,0.70927,-1.311073,0.032327,-0.214259,1.878887,0.197464,-0.894533,0.638724,1.762785,0.96263,-0.064036,-0.444121,-0.523226,-0.218955,0.056026,-0.50059,-1.623372,0.092595,2.064727,0.882629,-0.137116,-1.160836,0.071702,0.826431,-1.838524,2.57768,0.651363,0.48772,0.140438,0.633651,-0.0
ibmserif,W,0.05284,0.615378,-1.882775,-0.00713,-0.197198,3.638092,2.741005,0.117598,1.845408,2.511355,1.087318,0.031558,1.34631,-0.534204,-0.474181,-2.024853,1.210331,-2.92628,-1.39835,-0.225651,0.76995,-0.623402,-0.468095,0.907666,1.399418,-1.26788,-2.161713,-3.491828,-0.559394,-1.763631,0.702604,-2.207618,-0.965427,-0.493829,2.036044,-0.662409,-0.587321,0.129119,-1.50545,-0.934112,0.0
ibmserif,X,4.257767,-0.226692,-1.30544,1.289855,1.199344,1.138533,-0.882109,-1.964933,-0.134357,3.140117,-0.96408,4.67742,-1.15897,-2.578475,1.758167,-3.00318,2.175124,0.20177,-0.033619,-0.261314,0.149148,0.06716,-0.116209,0.07352,0.207558,0.026129,0.067421,0.018343,0.045052,-0.010622,-0.000851,-0.002892,0.000574,-0.002133,0.000165,-0.001777,-0.00116,0.001313,8.2e-05,0.001237,-0.0
ibmserif,Y,5.59781,2.15284,2.306331,-0.148081,1.786443,1.551586,-0.414424,-0.586727,3.203409,-2.551952,0.178175,-0.343521,0.507951,0.298541,-2.43996,2.443388,-0.723371,1.417899,-1.607032,-1.178849,-0.945623,1.265526,0.092932,0.716023,3.261036,0.317373,0.929997,3.057225,1.423294,0.639126,1.595345,0.830918,0.523728,0.03437,0.183629,0.567123,1.206064,1.118717,1.463333,-0.396125,0.0
